"","inter","n.slope","qd","tau"
"38",0.542910341542275,0.0423544735932038,0.000977524326610139,991.194539225081
"39",0.510977178417427,0.0402678144834569,0.000946141535311863,978.435737082725
"40",0.495934967264046,0.0375629689168171,0.000843746942915703,1035.4626963009
"41",0.470050295505904,0.0360070348231805,0.00085760575806143,971.558790278299
"42",0.473633599819309,0.0351564235250437,0.000847148618281031,1010.22945516057
"43",0.484256784782877,0.0340183275649719,0.000777867071964303,975.815571274174
"44",0.502818740037981,0.0350642853685462,0.000788990847460631,999.783594298496
"45",0.515601304681144,0.0364904450618291,0.000813048019835265,1019.1264881312
"46",0.521261396344607,0.0363086404833884,0.000813836586016199,939.928856044296
"47",0.524529770332708,0.0380295969832712,0.000848297844007678,1004.80992799443
"48",0.515612767627245,0.0398422097643081,0.000939685497909612,1044.25068429967
"49",0.531220046941502,0.0408236553641372,0.000932776755847639,989.985955147975
"50",0.51636398475013,0.0410166201713825,0.000944249763036811,977.037565534745
"51",0.529661734940627,0.0421022894453724,0.000944842857562388,1002.86009507046
"52",0.569248260223772,0.0432247332448605,0.000938847986149897,996.636212816127
"53",0.578939094351903,0.0431323266128991,0.000934070009912166,1010.89470225558
"54",0.558026953357717,0.0422686116431872,0.0009570088614308,987.570603192582
"55",0.570556753465091,0.0428520494116716,0.000942305614745849,986.701472672679
"56",0.582821543028382,0.0450907341668608,0.00100790594155718,1003.79903403374
"57",0.653318969179719,0.0463453175344255,0.00101300276690969,1054.53484138209
"58",0.592786379579687,0.0461445773519629,0.00101756698700216,986.261718788539
"59",0.58932344065711,0.0467988113505074,0.00105879640939724,995.875556205962
"60",0.585319195490879,0.04871763727342,0.00111747681991708,1015.61051695524
"61",0.610500484445253,0.0484717998263528,0.00110679588442912,945.771966346503
"62",0.582908090079491,0.0487998881442421,0.00110872930853766,974.388858475299
"63",0.593370432710321,0.0476686376416035,0.00106953120568819,1006.98583412168
"64",0.566956726264476,0.0459667314879342,0.00106484114634162,1029.98665080267
"65",0.598912735437886,0.0475425641930749,0.00105137811788038,1002.8643647444
"66",0.530712067670528,0.0445516469420949,0.00103854183231678,978.744690471012
"67",0.604043569548844,0.0446507383584152,0.000954615878468768,1024.07588860443
"68",0.543157935198549,0.0443423682334422,0.00102354762751775,993.198395605062
"69",0.556125460638746,0.0444409820268716,0.00102816885028641,991.05690324635
"70",0.566453721359741,0.0436760935015812,0.0010039146159907,999.720971206635
"71",0.540516390830502,0.0431253680864352,0.000984484449697128,1030.12927888917
"72",0.544960444198953,0.0420359937984477,0.000969881100557394,1011.2550702639
"73",0.546039961570857,0.0431025826310445,0.000984833835656477,1032.89041336268
"74",0.565847362637155,0.0447190138979733,0.00100901162361676,1005.02931106379
"75",0.540539329611515,0.0437192588496862,0.00102061785832079,987.444217414996
"76",0.555152357318212,0.0427680602015408,0.000965544662021969,1019.24890255913
"77",0.52882736501119,0.0431507057738844,0.000993037631861211,1027.97938770541
"78",0.543735704743878,0.0432580962375375,0.001003287831526,1003.83558578521
"79",0.614872853804517,0.0456245983661716,0.00100672367100011,1030.59148903548
"80",0.57693617371898,0.0456037784873061,0.00099883440141768,978.066277597132
"81",0.56455107653182,0.0436929449476691,0.000976530846204411,996.974037963257
"82",0.599918403292224,0.0450136886600521,0.000974166986289559,997.865227721591
"83",0.578421634450181,0.0440187746863182,0.00100737129670419,1026.26002127828
"84",0.568467158187133,0.0428250597706786,0.00094446598278857,991.330538309648
"85",0.586393149403308,0.044403255098545,0.000964506357016101,993.884485993962
"86",0.555327394667721,0.0443796851374912,0.000997187657448147,1042.96566555958
"87",0.547395151354633,0.0442395081045793,0.00101601400688425,1032.07673614878
"88",0.557638501633219,0.0448274781415262,0.00102782456039948,1024.94959797976
"89",0.55281423992433,0.0442302243452063,0.000992103317617225,1009.20113034172
"90",0.529218925845392,0.0412806077144591,0.000959084279648147,1013.8143833767
"91",0.531039924904176,0.0421518275055766,0.000985494022916107,987.29717897091
"92",0.548272951455162,0.0431422346401936,0.000976728896716323,999.442717131874
"93",0.562222134061426,0.0433571865528921,0.000979985216286738,1036.3823332005
"94",0.597165177277566,0.0444241083152232,0.000967907613333199,1006.03046393951
"95",0.552557199189359,0.0437799105145148,0.000975606618217454,1018.8152329246
"96",0.537390702020108,0.0418576560359341,0.000949433537698947,1019.81295322885
"97",0.531629277125574,0.0416626732845095,0.000945509221199175,1001.92276420967
"98",0.556099918521136,0.042888899079257,0.000968625579990044,990.099610207132
"99",0.547543665724934,0.0426690215472834,0.000975535341307303,978.613163347207
"100",0.549698009916738,0.0423119703369939,0.000956091939139143,946.346164244746
"101",0.528555917462954,0.0417463632855963,0.000964034061994928,1015.66273405515
"102",0.548126818459581,0.0417689132959063,0.000945605002647083,1012.6250860634
"103",0.556050660284741,0.0428325958792676,0.000952042713535987,993.75928600985
"104",0.596003168929696,0.0450688030377572,0.000977952299046222,1020.93928489837
"105",0.568873909470326,0.0457562908859846,0.00103000946244335,1020.83467461862
"106",0.573753065200025,0.046939155144633,0.00107511486238129,1028.804449005
"107",0.593372682169144,0.0487852993628026,0.00110459456627157,976.839923567822
"108",0.631239249078428,0.0504532772476927,0.00114577654497522,978.23322120169
"109",0.654537093250044,0.0510638563694024,0.00113776278688295,975.296161906409
"110",0.62154245124077,0.0511061658471082,0.00115546431497841,982.957072789894
"111",0.617707662250585,0.051057053165373,0.00115631730332562,1009.3060355979
"112",0.604922529629643,0.0497978774977935,0.00114248045254491,1027.08081222462
"113",0.614486123454265,0.0503362078841906,0.00114046366093178,1007.22465503746
"114",0.645560745565211,0.0511110647862813,0.00114998621705275,1002.01008754372
"115",0.59185178346846,0.0518622570138633,0.00121054156301582,996.789766474198
"116",0.604152268851741,0.0500406785900603,0.00111284847927008,1005.39300769487
"117",0.538053224100681,0.0464220418193955,0.0011137475225261,1023.40351607049
"118",0.570510977995553,0.0468708721847896,0.00106657648246869,1011.90548051647
"119",0.564935528809599,0.0475287798840752,0.00106627775572932,1007.06857228075
"120",0.586993851189452,0.0461376226247945,0.00105126152129732,1046.8099202077
"121",0.569120880644963,0.0444282517552589,0.000986693101465374,1012.01472412845
"122",0.588873860956665,0.0449481357373909,0.000987279080493677,988.898424783491
"123",0.583441481677288,0.0442596904786799,0.00100237592462671,1017.98969140218
"124",0.563053240864421,0.0436093212712541,0.00100098069213237,984.00744496265
"125",0.586419120961171,0.0439943629320918,0.000982452238862101,989.991348187909
"126",0.585475000184764,0.0449241843771929,0.000987579484610927,1016.8320269796
"127",0.563711869779932,0.0430542968982251,0.000959835047915032,997.015833224626
"128",0.546051297633371,0.0424271997680426,0.000953158058960403,1003.41319091605
"129",0.573205199313574,0.0432323340407334,0.000968320266945862,1021.98966657836
"130",0.579202548779608,0.0440179690250574,0.000952768414504952,1031.538452423
"131",0.582578666461492,0.0448962165913837,0.00101742993323841,1034.40990617546
"132",0.558048272971202,0.0443219849889941,0.00102960151776084,966.832765334526
"133",0.57821108158865,0.0443082171820377,0.000992864536803975,1020.92806670074
"134",0.591285382542596,0.0464905059208966,0.00101406287649574,1019.28602254722
"135",0.598215786318905,0.0484028902313584,0.00109272884151485,1036.56926222827
"136",0.598436593142874,0.0504121837020603,0.00116189292015574,1013.12646698304
"137",0.587536156135415,0.0489105423416399,0.00114183272991787,979.062878826631
"138",0.597415058132989,0.0484202155447789,0.0010962135516915,972.723503007011
"139",0.641664809945189,0.0492280953468644,0.00108208348314358,991.944948795934
"140",0.604106580843265,0.0497171931975606,0.00113192983164407,1003.9002910422
"141",0.607602513411517,0.0485824343251183,0.00109098531229699,1017.96660525698
"142",0.618359437055215,0.0522098004451924,0.00116992991038229,1006.07906159525
"143",0.641008726660548,0.0512110456387273,0.00114557067486963,986.011207224713
"144",0.617052509493165,0.0524268159999287,0.00118390955885839,982.13714431997
"145",0.628605086353427,0.0513985128649793,0.00113625182587022,1016.84515001629
"146",0.646925769083973,0.0513665310192293,0.0011449869793776,987.019408642315
"147",0.63430219089162,0.0507409250016821,0.00114490343021367,985.159300814462
"148",0.660205170528648,0.0518211349601061,0.00112917099650242,1009.64459637745
"149",0.637325611342073,0.0509053583918058,0.00112015724373602,1019.07588912756
"150",0.654203230560173,0.0516817299478511,0.0011263618842348,982.676884102406
"151",0.593656601332505,0.0515416790229235,0.00118543794151083,965.799094348365
"152",0.617657699360584,0.0507230105760651,0.00115331199064657,973.243458494792
"153",0.624422237479457,0.0512395707289411,0.00114028183819413,1023.69700644087
"154",0.644442367370988,0.0507761154319782,0.00111071290946958,1002.93949548699
"155",0.632289706932161,0.0524457162661533,0.00116914507949341,989.1791921895
"156",0.63587181534816,0.0528281646052288,0.0011702853298803,1050.64861169281
"157",0.628285741203639,0.0519496426125521,0.00117568140186872,1002.25875975477
"158",0.611530571665373,0.0511113105501036,0.00114173956887199,980.680813721852
"159",0.652122885291871,0.0521705949375708,0.00113023494382069,981.09643950444
"160",0.632811370636033,0.0533353462202688,0.00120038149524308,1000.33513107538
"161",0.624649889545143,0.0525894883946471,0.00118804960908908,977.861354908462
"162",0.620373329527562,0.0522052112350483,0.00119737476257586,1005.83893161577
"163",0.63084967262295,0.0499488177928696,0.00110678102832781,990.227936591424
"164",0.623608551936847,0.0495880510065795,0.00110183611401714,990.363390525186
"165",0.600552918624606,0.0479390227724352,0.00109541052803656,1009.88074455716
"166",0.630155277081974,0.0492568061217142,0.00107101456186968,1012.76888318087
"167",0.613266238040837,0.047680862879229,0.00105498497924204,982.592752409483
"168",0.594971904852318,0.0468814352589899,0.00103319644956484,1023.41450200439
"169",0.588189553994095,0.0472126756347291,0.00104625985655085,1010.49655934319
"170",0.607455134441823,0.0484074108385303,0.00108090979759955,1037.36665840623
"171",0.591692433820678,0.0473458524715536,0.00106872809830461,1015.58711485107
"172",0.631454045753425,0.0487597398186986,0.0010710141357087,1018.85968597051
"173",0.618756584487469,0.0491782856138669,0.00110681726805234,977.754492696653
"174",0.619852062028612,0.0491395189849619,0.00108129605910318,970.000707734743
"175",0.608313239930956,0.0499434307282109,0.00113645009675074,997.929691736215
"176",0.589468315766127,0.0473619004183909,0.00109261566496498,959.757932356302
"177",0.58379092501378,0.0462960659618622,0.00106096195646922,1009.32547612253
"178",0.581957340788168,0.0462255671780988,0.00104197207983931,1000.90150481657
"179",0.587491339303749,0.0469133003550404,0.00106054901984043,1024.39880745789
"180",0.562800702740927,0.0459831963843026,0.00106046432642527,994.746948253843
"181",0.57242798345899,0.0451741638143169,0.00104679693735446,990.777514285626
"182",0.572304807096037,0.0459427465140102,0.00103928177878358,1023.05808220412
"183",0.549275626037247,0.0450009829785805,0.00105240431683601,1005.08942812743
"184",0.58113583100973,0.04470087718703,0.00099598781636657,1007.42833388502
"185",0.524472344362713,0.043674768307222,0.00101595844191493,985.21753654598
"186",0.544664763078148,0.0434177179836224,0.000998012759288793,964.095443192561
"187",0.531411397894485,0.0442920339985844,0.00102412670945437,1011.86902052362
"188",0.556592686023621,0.0453198426743654,0.00102115562934814,1017.61226771576
"189",0.598178053469543,0.0474257684272579,0.00107140431967971,996.748896168802
"190",0.583524326599241,0.0457407975019581,0.00100683799645749,1028.53010405573
"191",0.597354808906803,0.0450421532839502,0.00101670139402723,917.232301646816
"192",0.551562768261854,0.0448848213487642,0.00104668526511031,982.875787377806
"193",0.519810171180818,0.0434647634697269,0.000998385480751414,1056.97128568415
"194",0.549539657070501,0.0454884816834788,0.00104712304312765,993.102987827941
"195",0.562486576125246,0.047192403162723,0.0010914697104161,949.578622528064
"196",0.611283623898528,0.0473339155859009,0.001074214511507,999.363707539884
"197",0.654563560495218,0.049448650817725,0.00105714484425443,994.020137524869
"198",0.672040080748139,0.0533952841816423,0.00114367869311492,978.727394960661
"199",0.665384459559321,0.0545764871375063,0.00119643201635102,958.049014287084
"200",0.695108963438312,0.0560276454903462,0.00119736646272845,975.352567433704
"201",0.655498878782534,0.0552201807854495,0.0012242177587096,1008.9290732322
"202",0.650221043323712,0.0549715857375491,0.00123005221142533,957.88461779193
"203",0.660983945214762,0.0551725403485138,0.0012452490169918,993.786316866667
"204",0.690191097023885,0.0555940314857057,0.00120606752022188,992.420969659619
"205",0.66615053728359,0.0560614767862474,0.00124339150892097,1017.48402829027
"206",0.673955737689864,0.0565653339853911,0.00127332782985772,1025.18489628744
"207",0.675533575065325,0.0567923589904802,0.00126702371334957,978.17740845863
"208",0.714091739570253,0.056997879202259,0.00125141825855387,1010.23201127822
"209",0.656678506340315,0.0561348370836681,0.00123834422977323,1020.77296054385
"210",0.68812830618861,0.0566499589634278,0.00127033262799527,1001.56104195329
"211",0.664615355624061,0.0563206261263773,0.001236361865955,1021.10030529497
"212",0.658490128902953,0.0553896492329875,0.00121433902562379,983.740947487325
"213",0.672427014325427,0.0550694278003098,0.00121325160329419,1007.48656681558
"214",0.675342243893346,0.0570126666426514,0.00124936010784746,1004.60179790487
"215",0.665382638711914,0.0565430571229407,0.00127175452019908,1040.51354450594
"216",0.685002208115777,0.0572167257818119,0.00126331801936614,962.818184732738
"217",0.629486865032615,0.0562192812163617,0.00127372057377163,1030.71606157938
"218",0.643364993672231,0.054766322837246,0.00123824383880939,1035.89410216875
"219",0.623030084017068,0.053326421656841,0.00120893953518458,1001.24277932087
"220",0.638317628039568,0.0528526115164343,0.00119079565246197,1003.14226054215
"221",0.661422277343712,0.0530112450765265,0.00117452804508021,1027.87302264074
"222",0.668835576125975,0.0527458172161765,0.00115027778873663,1006.17191344502
"223",0.648971370552562,0.0527025430049746,0.00115551966788035,977.987089676164
"224",0.662434924029321,0.0538907984803888,0.00115796533446795,1015.57919969315
"225",0.643929795477641,0.0536889337389031,0.00121926951003657,1001.13547192565
"226",0.600598334365596,0.0516235484763983,0.00118577289171174,1035.34620913487
"227",0.647971442147866,0.0521597114400979,0.0011550832062719,993.847850153862
"228",0.641334877868824,0.0539547925070859,0.00118497261366477,1005.11139154272
"229",0.651994949934917,0.0517321605488349,0.00113978683586114,990.371093498892
"230",0.615978235956773,0.0512115850872476,0.00115375763688797,984.873021470984
"231",0.614449672432821,0.0499958104029553,0.00115298651611256,1002.29281239594
"232",0.598681338565439,0.049342835768385,0.00111881568170322,1025.22893720788
"233",0.606419295297631,0.048842463547073,0.00111190760353795,993.100826756182
"234",0.616121364221037,0.0510691880728991,0.00116922755272736,1008.96872825157
"235",0.635842443487423,0.0524838269560209,0.00116680007611717,978.996338783249
"236",0.643998324700037,0.0522358479109502,0.00112797095252705,982.751365365295
"237",0.642210144760494,0.0533260818503342,0.00118406215233966,1004.22189635322
"238",0.679455188290624,0.0537645609841558,0.00116140502179713,1005.85194268109
"239",0.671728886001796,0.0538121502551287,0.00118414668776758,1007.87131940669
"240",0.670987535880961,0.0547259317880721,0.00119694329578841,1001.64942936901
"241",0.678564814766782,0.052931134631922,0.00115507203211427,1000.46644424325
"242",0.659592972013852,0.0533576424316101,0.00117642095699351,1002.06703187355
"243",0.660398940317436,0.0540322702467717,0.0011918275889554,1025.99740040795
"244",0.666130014125794,0.0541080311142651,0.0011862681603514,1007.00601170203
"245",0.684135913900632,0.0552635162764321,0.00122139705294172,1001.45129200918
"246",0.680641886688267,0.0548172854405944,0.00121267791752944,963.448623202146
"247",0.69030107441384,0.0558040427379669,0.00120379297967432,1003.79460537543
"248",0.687046573968865,0.056010278225557,0.00122568131136952,1010.20729352494
"249",0.675442396799469,0.0556536273452998,0.00125516548915536,1011.60639668026
"250",0.654974710955395,0.0556343596998352,0.00127420836145115,1008.61606120206
"251",0.676691740123779,0.0562217515162933,0.001247843447201,977.056312132418
"252",0.681551571701106,0.0571441885181199,0.00125675424116101,1000.97085019592
"253",0.674915693689787,0.0577830012448091,0.00129631016610126,999.082527440156
"254",0.704660491551325,0.0595319835458646,0.00131039076525391,992.070840125172
"255",0.672810917214645,0.0569212224625048,0.00129909589923835,1027.05207161492
"256",0.683507066596047,0.0583012105861952,0.00128087788876159,996.777668998456
"257",0.664871734012986,0.056883203838393,0.00128679456157423,969.238150244815
"258",0.656285835804984,0.0566364832076159,0.00126659488986558,985.488775874001
"259",0.671900184240691,0.0552754613483849,0.00122410223535839,1012.13127382866
"260",0.660005211621154,0.0544505005992978,0.00124013757871027,997.000728469321
"261",0.618207833612821,0.0535082125103653,0.00124483277196094,1018.44300318157
"262",0.611715487200506,0.0545427173673747,0.00125945756535069,959.471070961556
"263",0.622537946404948,0.0541164616687573,0.00125200361002194,952.116036512941
"264",0.634326141762392,0.0545167873794881,0.001217213808635,993.828736463683
"265",0.65726603953171,0.0540823562008033,0.00120077336053931,982.981456279759
"266",0.649574033357139,0.0528377701365553,0.00118377107860129,964.847375160145
"267",0.642117240212959,0.0526205558830054,0.00117724963816852,1024.66851917366
"268",0.632636362260746,0.0523469458274061,0.00118323970958373,986.288630277341
"269",0.632519494056906,0.0515985305963176,0.00113720470087197,971.497192152199
"270",0.660621351404622,0.0516667968985291,0.00114601278514371,980.650543338091
"271",0.598642869221466,0.0515020680658246,0.00119896579932645,1000.05773808096
"272",0.6223869018081,0.0521693803852702,0.00117459307288343,1000.90425660271
"273",0.642215667999728,0.0520366546121655,0.00116161999806231,982.799500470763
"274",0.618595960923489,0.0516426967718413,0.001160905313051,974.989190342909
"275",0.654323487832013,0.0530927121997849,0.0011726762395007,966.991777993855
"276",0.63166624042951,0.0511138557073324,0.00116027436892893,1030.667327281
"277",0.634953230497434,0.05201041974763,0.00117689058111204,978.621894991151
"278",0.602341935876759,0.0507502213799675,0.00117134923459775,986.396032216523
"279",0.647791717021888,0.0534204206274878,0.00120483621636629,1005.00513341614
"280",0.661172605963675,0.0524320233674459,0.00114642830004328,972.667219664613
"281",0.650593125005848,0.0530935044329886,0.00119272688207417,1009.7627173205
"282",0.652504089019101,0.0537761796012007,0.0011855334960847,1003.04242263078
"283",0.61755490758888,0.0530401293784622,0.00121876162886421,996.755918372509
"284",0.6649416253061,0.0533446723300561,0.00118658109323176,1005.0832967926
"285",0.628771150005325,0.0515461670355531,0.00116226831126727,998.58586177276
"286",0.62832929524418,0.0505045510976823,0.00113309352320943,991.822864595226
"287",0.639408072906517,0.0491912291289003,0.0010917721987716,992.51315466126
"288",0.63809847324687,0.0507767238282514,0.00109446501203609,1041.17094433819
"289",0.589174024285319,0.0482839148909953,0.00108330028181492,1008.27806786488
"290",0.578134148366093,0.0488507445040007,0.00110970284865239,1021.03474184287
"291",0.591298188282405,0.0474721118227097,0.00106621027733631,1015.20144346854
"292",0.566505622597702,0.0469064973392322,0.00107828132628661,1029.87207072568
"293",0.566895227282822,0.0466411405158547,0.00109544628567875,993.673198212754
"294",0.60428435895085,0.047084965542045,0.00104778581501804,996.793274161098
"295",0.585559831678255,0.0470047789062207,0.00107610700503766,968.63656345399
"296",0.61277506054083,0.0488923608987431,0.00110121195108905,1010.35967504373
"297",0.599665377856713,0.0485347775050956,0.00107014565145217,985.207849020738
"298",0.603341979173725,0.0474200045854121,0.00104094211255244,997.524622940012
"299",0.578086801641325,0.0459413236467635,0.00102616396102924,1003.9045703226
"300",0.567546742236393,0.0459665672047474,0.0010193615003869,1041.38616521952
"301",0.552428635658743,0.0443063552279878,0.00103605006866724,972.334624587897
"302",0.569930019750693,0.0464588428597936,0.00104458779256426,991.123593073937
"303",0.561615123543527,0.0444758675210861,0.00103561552284885,1008.71599774208
"304",0.556361643925506,0.043400156029347,0.000990670157684396,977.807833091279
"305",0.554061920942932,0.0435784785624757,0.00100325524339731,1008.65835074026
"306",0.566767445681689,0.0446607789254175,0.000992907152407946,1004.17348190115
"307",0.576658850620276,0.0448396199614528,0.00100758814940007,1027.06707413575
"308",0.58285393305568,0.0448609062505423,0.000998520391047922,980.441239960855
"309",0.59509079383301,0.0462435378495832,0.00103256518412721,967.16725848819
"310",0.592373519783212,0.0469839869075203,0.00104325192517977,986.655518055364
"311",0.586676485007625,0.0468839140681901,0.00107643832108827,955.341842295298
"312",0.583122127025863,0.0470833338757521,0.00105935794410797,1007.90800941587
"313",0.604760953575463,0.0467982374473534,0.00104024074814345,1023.91776258172
"314",0.597787299580846,0.0473148352644437,0.00105026436357745,1042.65993564394
"315",0.619383334302871,0.048397869000347,0.00109702173956944,984.437335966156
"316",0.606127782108178,0.0468889383688717,0.0010292261066652,980.566819059142
"317",0.565837137371505,0.0478514707899435,0.00110733992700607,1034.2788926517
"318",0.628951989654403,0.0489743031407196,0.001093252493078,997.456390554299
"319",0.631898357155348,0.0513219023232753,0.00113997979218819,998.017426408716
"320",0.625538874515347,0.0512612804819433,0.00113060065972302,1012.66451305698
"321",0.634559628581277,0.0492464100035623,0.00107174170032617,1029.40226273585
"322",0.575544436396846,0.0482770398196474,0.00110839641497074,960.763822930736
"323",0.603330274355519,0.0490732560888495,0.00108780817829591,974.861537608154
"324",0.633783493868318,0.0494839784671792,0.00106510842225057,1034.09983277818
"325",0.610077427714257,0.0482443025748604,0.00108786580246437,1009.48003835898
"326",0.585328206265415,0.0464988868435734,0.00105463506034939,997.512345539664
"327",0.608812174800178,0.045375388095034,0.000991210499030337,1015.94761844192
"328",0.606077480802394,0.0464336022406126,0.00105608486843206,965.232636300843
"329",0.61831269452478,0.0470106843528874,0.00102299054517863,1002.93528228849
"330",0.54297998607163,0.0443703049419693,0.00101030776150274,1014.3849826664
"331",0.527498633142092,0.0413290205106681,0.00095144060438444,1023.00901669106
"332",0.564361930060893,0.0420322022522734,0.000914732836940227,985.363968684718
"333",0.566173316133991,0.0430446213841417,0.000959744969568914,1004.81202811681
"334",0.559204814384274,0.0426219296104489,0.000964859429357188,995.953871117947
"335",0.567976902094437,0.0426459087929157,0.000947917003308316,984.435065808403
"336",0.538120042688244,0.0432127865786524,0.000976339962887778,986.495264465151
"337",0.555049016200378,0.0420212077853329,0.000960390447543913,1000.16230725846
"338",0.530469560173138,0.0412087817527001,0.000931042222503173,1030.72496224001
"339",0.531003572298508,0.0407015992051512,0.000912624874832559,1000.85785041019
"340",0.511692346389505,0.03982699837528,0.000903273153795938,997.063860278554
"341",0.514596870132176,0.0386729818765789,0.000871042392560888,969.822140928983
"342",0.501983334437372,0.0386237660801568,0.000905777800844106,995.893149909872
"343",0.54822549448151,0.0388166140662234,0.000871343616999036,1020.72369884452
"344",0.531304152268733,0.0393966649646147,0.000882424859363788,988.866867975777
"345",0.509029109085459,0.039327406833655,0.000900767621110615,1003.77878005248
"346",0.51641387753391,0.0411151623684394,0.000951029361435232,1052.03856692903
"347",0.503829797503356,0.0401918379048627,0.00093978203404928,1016.98563170823
"348",0.511934052748279,0.0392937172242671,0.000921253807591311,1010.68313977468
"349",0.51726267268293,0.0394726570766896,0.000920085706308183,990.688726541781
"350",0.525242368844859,0.0404191799384201,0.000924021627028744,992.322047946719
"351",0.545326576784297,0.0418464482610389,0.000918910514643511,1006.44160014518
"352",0.5250357089372,0.04063788372577,0.000965930070283628,1010.03249759145
"353",0.552119696659412,0.0405125198911309,0.000858246766402621,1004.18739108944
"354",0.557911731093684,0.0413481752344283,0.000918059471553049,999.878657537736
"355",0.519185511741351,0.0398025502900932,0.000890312350687904,985.832542971354
"356",0.56822518679622,0.0400969136908851,0.000876976476658077,981.520081054431
"357",0.520494880074461,0.0395976397482705,0.000901257272140559,1015.10900688292
"358",0.503014121248421,0.0401217945045918,0.000922989548295737,1042.4559297362
"359",0.504274042009329,0.0392184800548295,0.000935723121673341,1032.59291660031
"360",0.545058083658009,0.0411344828825172,0.000936011557983948,946.968180476187
"361",0.527347439795597,0.0406261935747411,0.000929455963194727,1008.26934861768
"362",0.526267245257108,0.0414678539939178,0.000944721142301953,989.049195304277
"363",0.533245006277787,0.0414818611699885,0.000932118455045723,997.212660763608
"364",0.553527501989218,0.0418855004357699,0.000949028901141375,992.048478801933
"365",0.507051929272849,0.0407355755945989,0.000962357279900537,969.68097448952
"366",0.56573992126859,0.0429058819242408,0.000963958210743613,1001.02277960946
"367",0.564648619034465,0.0420791619866658,0.000939937124059985,1024.79249614668
"368",0.568953989381989,0.0417790975533403,0.000933457303247447,995.161550066722
"369",0.579002092561915,0.042159029549837,0.000940979885138759,1027.50860217117
"370",0.498713678265009,0.0398387981265751,0.000953494621266461,1015.84834272382
"371",0.530273045065459,0.0415218273117747,0.000935456168095941,1022.0426036679
"372",0.552054342948805,0.0414731969778867,0.000962463483063498,995.412590767554
"373",0.586377015349503,0.0434383022281406,0.000957905076540503,986.500007920062
"374",0.588603147214099,0.0458389037515075,0.00101386592776126,994.788150550858
"375",0.607119443072311,0.0451664727691161,0.000976428489667833,984.496867060782
"376",0.59443715864211,0.0458834517031152,0.001006049079899,1020.74340890016
"377",0.544328514964886,0.0450826077752325,0.00103847341431998,988.23299897657
"378",0.554788490128203,0.0446362893371556,0.00103349663213478,1028.63571805784
"379",0.581464010181041,0.0445270997407612,0.00101274734003601,995.512625605888
"380",0.559045053246934,0.0454741769589445,0.00102027030817413,988.737271138081
"381",0.563344142082026,0.0460707130926036,0.00106503141558821,992.263870791544
"382",0.602755417204718,0.0456446600134632,0.00101336263380655,1008.53915197098
"383",0.577552209221847,0.0458146880219489,0.00103716391899107,1003.21406752472
